"dataPoints.date","dataPoints.nSeriesData","description","Haver_code"
"1959-02-01",0.9749,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-03-01",0.9698,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-04-01",0.9635,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-05-01",0.9629,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-06-01",0.9588,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-07-01",0.9574,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-08-01",0.9545,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-09-01",0.9516,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-10-01",0.9477,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-11-01",0.9503,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1959-12-01",0.9512,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-01-01",0.9531,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-02-01",0.9517,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-03-01",0.9509,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-04-01",0.9629,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-05-01",0.9781,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-06-01",0.9823,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-07-01",0.9784,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-08-01",0.9698,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-09-01",0.9725,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-10-01",0.9786,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-11-01",0.9767,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1960-12-01",0.9824,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-01-01",0.9929,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-02-01",0.9896,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-03-01",0.9873,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-04-01",0.9889,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-05-01",0.9875,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-06-01",1.0055,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-07-01",1.0341,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-08-01",1.0315,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-09-01",1.0308,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-10-01",1.0303,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-11-01",1.0357,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1961-12-01",1.0427,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-01-01",1.045,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-02-01",1.0488,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-03-01",1.0494,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-04-01",1.0498,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-05-01",1.0823,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-06-01",1.0879,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-07-01",1.0789,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-08-01",1.0776,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-09-01",1.0768,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-10-01",1.076,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-11-01",1.0768,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1962-12-01",1.076,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-01-01",1.0771,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-02-01",1.0776,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-03-01",1.078,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-04-01",1.0768,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-05-01",1.0772,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-06-01",1.0782,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-07-01",1.0797,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-08-01",1.0828,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-09-01",1.0798,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-10-01",1.0779,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-11-01",1.0776,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1963-12-01",1.0793,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-01-01",1.0802,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-02-01",1.08,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-03-01",1.0805,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-04-01",1.0809,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-05-01",1.0809,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-06-01",1.0809,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-07-01",1.0813,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-08-01",1.0787,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-09-01",1.0761,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-10-01",1.0752,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-11-01",1.0739,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1964-12-01",1.0746,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-01-01",1.0738,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-02-01",1.0758,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-03-01",1.0811,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-04-01",1.0792,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-05-01",1.0795,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-06-01",1.0823,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-07-01",1.0835,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-08-01",1.0784,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-09-01",1.0764,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-10-01",1.0751,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-11-01",1.0749,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1965-12-01",1.0758,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-01-01",1.0747,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-02-01",1.0763,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-03-01",1.0762,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-04-01",1.077,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-05-01",1.0768,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-06-01",1.0765,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-07-01",1.0749,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-08-01",1.0751,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-09-01",1.0762,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-10-01",1.0794,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-11-01",1.082,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1966-12-01",1.0831,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-01-01",1.0795,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-02-01",1.0806,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-03-01",1.082,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-04-01",1.0824,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-05-01",1.0821,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-06-01",1.0804,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-07-01",1.0779,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-08-01",1.0758,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-09-01",1.0753,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-10-01",1.0733,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-11-01",1.0752,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1967-12-01",1.0802,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-01-01",1.0847,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-02-01",1.0873,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-03-01",1.0849,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-04-01",1.0801,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-05-01",1.0779,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-06-01",1.0768,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-07-01",1.0736,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-08-01",1.0726,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-09-01",1.0729,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-10-01",1.0727,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-11-01",1.073,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1968-12-01",1.0731,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-01-01",1.0727,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-02-01",1.0744,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-03-01",1.0767,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-04-01",1.0762,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-05-01",1.0771,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-06-01",1.0795,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-07-01",1.0806,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-08-01",1.0781,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-09-01",1.0782,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-10-01",1.0779,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-11-01",1.0758,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1969-12-01",1.0742,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-01-01",1.0728,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-02-01",1.0731,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-03-01",1.0727,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-04-01",1.0727,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-05-01",1.0728,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-06-01",1.0384,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-07-01",1.032,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-08-01",1.0214,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-09-01",1.0159,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-10-01",1.0214,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-11-01",1.02,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1970-12-01",1.0174,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-01-01",1.0116,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-02-01",1.0075,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-03-01",1.0063,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-04-01",1.0076,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-05-01",1.0088,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-06-01",1.0212,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-07-01",1.0211,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-08-01",1.0133,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-09-01",1.0129,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-10-01",1.0044,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-11-01",1.0037,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1971-12-01",0.9993,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-01-01",1.0059,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-02-01",1.0046,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-03-01",0.9984,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-04-01",0.9956,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-05-01",0.9887,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-06-01",0.9794,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-07-01",0.9839,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-08-01",0.9822,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-09-01",0.9829,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-10-01",0.9826,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-11-01",0.9872,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1972-12-01",0.9967,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-01-01",0.9992,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-02-01",0.9955,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-03-01",0.9966,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-04-01",1.0006,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-05-01",1.0005,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-06-01",0.9983,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-07-01",0.9994,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-08-01",1.0038,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-09-01",1.0081,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-10-01",1.0009,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-11-01",0.9988,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1973-12-01",0.9994,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-01-01",0.9914,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-02-01",0.9767,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-03-01",0.972,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-04-01",0.9673,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-05-01",0.9621,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-06-01",0.9664,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-07-01",0.9761,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-08-01",0.9798,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-09-01",0.9863,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-10-01",0.983,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-11-01",0.9872,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1974-12-01",0.9881,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-01-01",0.9947,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-02-01",1.0005,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-03-01",1.0003,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-04-01",1.0111,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-05-01",1.0281,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-06-01",1.0264,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-07-01",1.0307,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-08-01",1.0353,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-09-01",1.0262,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-10-01",1.025,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-11-01",1.0137,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1975-12-01",1.0138,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-01-01",1.0064,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-02-01",0.9937,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-03-01",0.9858,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-04-01",0.9833,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-05-01",0.98,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-06-01",0.9736,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-07-01",0.9722,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-08-01",0.9853,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-09-01",0.975,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-10-01",0.9726,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-11-01",0.9857,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1976-12-01",1.0187,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-01-01",1.0109,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-02-01",1.0279,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-03-01",1.0511,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-04-01",1.0511,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-05-01",1.0485,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-06-01",1.0575,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-07-01",1.061,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-08-01",1.0749,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-09-01",1.0733,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-10-01",1.0988,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-11-01",1.1092,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1977-12-01",1.0972,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1978-01-01",1.1011,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1978-02-01",1.1132,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1978-03-01",1.1256,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
"1978-04-01",1.1416,"Canada: U.S. Dollar Exchange Rate (Avg, C$/US$)","V37426@CANADA"
