"Date","description","Value","Macrobond_Code"
2025-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",12.803532,"casurv0096"
2025-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",18.63354,"casurv0096"
2025-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",16.666667,"casurv0096"
2025-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.428571,"casurv0096"
2025-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",13.492063,"casurv0096"
2025-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Index Components, Full-Time Employment Level Expectations in the Next 3 or 4 Months, Down",15.749235,"casurv0096"
1998-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
1998-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
1998-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
1998-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
1999-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
1999-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.6,"calama0068"
1999-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
1999-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2000-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.2,"calama0068"
2000-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.9,"calama0068"
2000-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.7,"calama0068"
2000-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2001-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2001-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1.8,"calama0068"
2001-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2001-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2002-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
2002-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2002-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2,"calama0068"
2002-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2003-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1.9,"calama0068"
2003-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.1,"calama0068"
2003-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2003-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2004-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2004-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2004-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2004-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
2005-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2005-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2005-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2005-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.3,"calama0068"
2006-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2006-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2006-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.4,"calama0068"
2006-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.4,"calama0068"
2007-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.7,"calama0068"
2007-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.8,"calama0068"
2007-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.4,"calama0068"
2007-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.3,"calama0068"
2008-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.1,"calama0068"
2008-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2008-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2008-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2009-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2009-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2009-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.1,"calama0068"
2009-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2010-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2,"calama0068"
2010-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2,"calama0068"
2010-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2010-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.2,"calama0068"
2011-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
2011-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2011-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2011-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
2012-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2012-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2012-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2012-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2013-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2013-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2013-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2013-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2014-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2014-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2014-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.6,"calama0068"
2014-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2015-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2015-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.1,"calama0068"
2015-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1.7,"calama0068"
2015-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1.4,"calama0068"
2016-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",0.8,"calama0068"
2016-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",0.7,"calama0068"
2016-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1,"calama0068"
2016-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1.4,"calama0068"
2017-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.1,"calama0068"
2017-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2017-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2017-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.8,"calama0068"
2018-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2018-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2018-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2018-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2019-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.1,"calama0068"
2019-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.4,"calama0068"
2019-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.5,"calama0068"
2019-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2020-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.2,"calama0068"
2020-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",5.3,"calama0068"
2020-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",4.5,"calama0068"
2020-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.8,"calama0068"
2021-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.7,"calama0068"
2021-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",1.4,"calama0068"
2021-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.3,"calama0068"
2021-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2022-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2022-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.2,"calama0068"
2022-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2022-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.2,"calama0068"
2023-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.7,"calama0068"
2023-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.2,"calama0068"
2023-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.2,"calama0068"
2023-10-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2024-01-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3,"calama0068"
2024-04-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",2.9,"calama0068"
2024-07-01,"Canada, Labor Market Indicators, Wage-common, Total, Change Y/Y",3.4,"calama0068"
1961-01-01,"Canada, Gross Domestic Product, Total, Constant Prices, SA, Chained, AR, Market Prices, CAD",3.63923e+11,"canaac0030"
