"Date","description","Value","Macrobond_Code"
2023-09-04,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.36,"gbbust1603"
2023-09-05,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.38,"gbbust1603"
2023-09-06,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.33,"gbbust1603"
2023-09-07,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-0.46,"gbbust1603"
2023-09-08,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.56,"gbbust1603"
2023-09-09,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-7.74,"gbbust1603"
2023-09-10,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-7.64,"gbbust1603"
2023-09-11,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.57,"gbbust1603"
2023-09-12,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.52,"gbbust1603"
2023-09-13,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.88,"gbbust1603"
2023-09-14,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",1.34,"gbbust1603"
2023-09-15,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.68,"gbbust1603"
2023-09-16,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.53,"gbbust1603"
2023-09-17,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-13.63,"gbbust1603"
2023-09-18,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",5.37,"gbbust1603"
2023-09-19,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.77,"gbbust1603"
2023-09-20,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.82,"gbbust1603"
2023-09-21,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.49,"gbbust1603"
2023-09-22,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.24,"gbbust1603"
2023-09-23,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.13,"gbbust1603"
2023-09-24,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.68,"gbbust1603"
2023-09-25,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.45,"gbbust1603"
2023-09-26,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.86,"gbbust1603"
2023-09-27,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.78,"gbbust1603"
2023-09-28,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.51,"gbbust1603"
2023-09-29,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",1.76,"gbbust1603"
2023-09-30,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-0.41,"gbbust1603"
2023-10-01,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",1.87,"gbbust1603"
2023-10-02,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.17,"gbbust1603"
2023-10-03,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",1.14,"gbbust1603"
2023-10-04,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.97,"gbbust1603"
2023-10-05,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.3,"gbbust1603"
2023-10-06,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.7,"gbbust1603"
2023-10-07,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-0.62,"gbbust1603"
2023-10-08,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.21,"gbbust1603"
2023-10-09,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.3,"gbbust1603"
2023-10-10,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.26,"gbbust1603"
2023-10-11,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.13,"gbbust1603"
2023-10-12,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.35,"gbbust1603"
2023-10-13,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-6.21,"gbbust1603"
2023-10-14,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.04,"gbbust1603"
2023-10-15,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-0.12,"gbbust1603"
2023-10-16,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.35,"gbbust1603"
2023-10-17,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-6.45,"gbbust1603"
2023-10-18,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-6.5,"gbbust1603"
2023-10-19,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-6.77,"gbbust1603"
2023-10-20,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-10.22,"gbbust1603"
2023-10-21,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-8.55,"gbbust1603"
2023-10-22,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.74,"gbbust1603"
2023-10-23,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-11.46,"gbbust1603"
2023-10-24,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-10.28,"gbbust1603"
2023-10-25,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-8.33,"gbbust1603"
2023-10-26,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-8.2,"gbbust1603"
2023-10-27,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-7.75,"gbbust1603"
2023-10-28,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.88,"gbbust1603"
2023-10-29,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.61,"gbbust1603"
2023-10-30,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",2.4,"gbbust1603"
2023-10-31,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.64,"gbbust1603"
2023-11-01,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.28,"gbbust1603"
2023-11-02,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.64,"gbbust1603"
2023-11-03,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.35,"gbbust1603"
2023-11-04,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",5.38,"gbbust1603"
2023-11-05,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-0.28,"gbbust1603"
2023-11-06,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",2.25,"gbbust1603"
2023-11-07,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",0.01,"gbbust1603"
2023-11-08,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.6,"gbbust1603"
2023-11-09,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",7.18,"gbbust1603"
2023-11-10,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-7.69,"gbbust1603"
2023-11-11,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.02,"gbbust1603"
2023-11-12,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-5.85,"gbbust1603"
2023-11-13,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-11.08,"gbbust1603"
2023-11-14,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.85,"gbbust1603"
2023-11-15,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-5.47,"gbbust1603"
2023-11-16,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.11,"gbbust1603"
2023-11-17,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.76,"gbbust1603"
2023-11-18,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.83,"gbbust1603"
2023-11-19,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.28,"gbbust1603"
2023-11-20,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",1.43,"gbbust1603"
2023-11-21,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.64,"gbbust1603"
2023-11-22,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.7,"gbbust1603"
2023-11-23,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-3.78,"gbbust1603"
2023-11-24,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",4.34,"gbbust1603"
2023-11-25,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",2.13,"gbbust1603"
2023-11-26,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.52,"gbbust1603"
2023-11-27,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-5.4,"gbbust1603"
2023-11-28,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",5.51,"gbbust1603"
2023-11-29,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-4.56,"gbbust1603"
2023-11-30,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-6.07,"gbbust1603"
2023-12-01,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.94,"gbbust1603"
2023-12-02,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.45,"gbbust1603"
2023-12-03,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-1.19,"gbbust1603"
2023-12-04,"United Kingdom, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-6.1,"gbbust1603"
