REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2021,Canada,Proportion of employment,Management occupations,Men,64.4
2021,Canada,Proportion of employment,Management occupations,Women,35.6
2021,Canada,Proportion of employment,Legislative and senior management occupations,Men,70
2021,Canada,Proportion of employment,Legislative and senior management occupations,Women,29.9
2021,Canada,Proportion of employment,Specialized middle management occupations,Men,50.8
2021,Canada,Proportion of employment,Specialized middle management occupations,Women,49.2
2021,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.9
2021,Canada,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.1
2021,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.9
2021,Canada,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.1
2021,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Men,50.3
2021,Newfoundland and Labrador,Proportion of employment,"Total, all occupations",Women,49.7
2021,Newfoundland and Labrador,Proportion of employment,Management occupations,Men,62.9
2021,Newfoundland and Labrador,Proportion of employment,Management occupations,Women,37.1
2021,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Men,NA
2021,Newfoundland and Labrador,Proportion of employment,Legislative and senior management occupations,Women,NA
2021,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Men,53.7
2021,Newfoundland and Labrador,Proportion of employment,Specialized middle management occupations,Women,46.3
2021,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,61.5
2021,Newfoundland and Labrador,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.4
2021,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,NA
2021,Newfoundland and Labrador,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,NA
2021,Prince Edward Island,Proportion of employment,"Total, all occupations",Men,51.6
2021,Prince Edward Island,Proportion of employment,"Total, all occupations",Women,48.4
2021,Prince Edward Island,Proportion of employment,Management occupations,Men,63.1
2021,Prince Edward Island,Proportion of employment,Management occupations,Women,36.9
2021,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Men,NA
2021,Prince Edward Island,Proportion of employment,Legislative and senior management occupations,Women,NA
2021,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Men,43.8
2021,Prince Edward Island,Proportion of employment,Specialized middle management occupations,Women,50
2021,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,52.2
2021,Prince Edward Island,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,47.8
2021,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83.3
2021,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.7
2021,Nova Scotia,Proportion of employment,"Total, all occupations",Men,50.7
2021,Nova Scotia,Proportion of employment,"Total, all occupations",Women,49.3
2021,Nova Scotia,Proportion of employment,Management occupations,Men,54.3
2021,Nova Scotia,Proportion of employment,Management occupations,Women,45.4
2021,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Men,NA
2021,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Women,NA
2021,Nova Scotia,Proportion of employment,Specialized middle management occupations,Men,44.3
2021,Nova Scotia,Proportion of employment,Specialized middle management occupations,Women,55.7
2021,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,47
2021,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,53
2021,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,76.2
2021,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,23.8
2021,New Brunswick,Proportion of employment,"Total, all occupations",Men,50.7
2021,New Brunswick,Proportion of employment,"Total, all occupations",Women,49.3
2021,New Brunswick,Proportion of employment,Management occupations,Men,64.8
2021,New Brunswick,Proportion of employment,Management occupations,Women,34.8
2021,New Brunswick,Proportion of employment,Legislative and senior management occupations,Men,NA
2021,New Brunswick,Proportion of employment,Legislative and senior management occupations,Women,NA
2021,New Brunswick,Proportion of employment,Specialized middle management occupations,Men,49.5
2021,New Brunswick,Proportion of employment,Specialized middle management occupations,Women,50.5
2021,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,62.1
2021,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,37.9
2021,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,87.1
2021,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,11.4
2021,Quebec,Proportion of employment,"Total, all occupations",Men,52.7
2021,Quebec,Proportion of employment,"Total, all occupations",Women,47.3
2021,Quebec,Proportion of employment,Management occupations,Men,64.5
2021,Quebec,Proportion of employment,Management occupations,Women,35.5
2021,Quebec,Proportion of employment,Legislative and senior management occupations,Men,65.8
2021,Quebec,Proportion of employment,Legislative and senior management occupations,Women,34.2
2021,Quebec,Proportion of employment,Specialized middle management occupations,Men,47.4
2021,Quebec,Proportion of employment,Specialized middle management occupations,Women,52.7
2021,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,64.9
2021,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,35.1
2021,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83
2021,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17
2021,Ontario,Proportion of employment,"Total, all occupations",Men,52.8
